context.title,image.url,context.url,image.height,image.width,image.source,image.reference,Query,ID
Farø,https://maps.googleapis.com/maps/api/place/photo?photoreference=AdCG2DN7wzj3NQOj6m1K7FByI5fsAG_l14-hrjOAMqOm0p0mFH30H-YIinS3zunoSP4E8-SrYreH-xUgC296Ab8xpSdFllyyeIHM0tJgD_yMiaZNWDNCy84WIgyvx5jFfjvMnU4r2llMZ1fggqvwDj1Se4ZbmqB6Cf5u-qV3FsPRRNTLmJ8T&key=AIzaSyD2yhTZuoMNC2o-SlHSRUkuRweXgyUULCg,https://www.google.com/maps/place/?q=place_id:ChIJ6-byWpnNUkYRn2NIiHbRCyQ,3456,4608,google.com,AdCG2DN7wzj3NQOj6m1K7FByI5fsAG_l14-hrjOAMqOm0p0mFH30H-YIinS3zunoSP4E8-SrYreH-xUgC296Ab8xpSdFllyyeIHM0tJgD_yMiaZNWDNCy84WIgyvx5jFfjvMnU4r2llMZ1fggqvwDj1Se4ZbmqB6Cf5u-qV3FsPRRNTLmJ8T,"Faroe Islands, Denmark",ChIJ6-byWpnNUkYRn2NIiHbRCyQ
Farø,https://maps.googleapis.com/maps/api/place/photo?photoreference=AdCG2DMsqtyfJbBpYtbzK0NgKz8VL0qMDAVxhqT2VpZT7_js0S5kw3dOPkbuyU8ahtevr6YoaKGHIk3xgL3evdz8Y6ugZNbtLk1d7bCbWQ3M60lFx8i05TfdvS9tiJpA2rcC-NPdCVcAi7ukNLiO5W4B4j__38RsLbvGQWrBTy3FvyJyI3Hr&key=AIzaSyD2yhTZuoMNC2o-SlHSRUkuRweXgyUULCg,https://www.google.com/maps/place/?q=place_id:ChIJ6-byWpnNUkYRn2NIiHbRCyQ,12000,9000,google.com,AdCG2DMsqtyfJbBpYtbzK0NgKz8VL0qMDAVxhqT2VpZT7_js0S5kw3dOPkbuyU8ahtevr6YoaKGHIk3xgL3evdz8Y6ugZNbtLk1d7bCbWQ3M60lFx8i05TfdvS9tiJpA2rcC-NPdCVcAi7ukNLiO5W4B4j__38RsLbvGQWrBTy3FvyJyI3Hr,"Faroe Islands, Denmark",ChIJ6-byWpnNUkYRn2NIiHbRCyQ
"Secret Bay, Portsmouth (updated prices 2024)",https://cf.bstatic.com/xdata/images/hotel/max1024x768/452016968.jpg?k=9b37076a473e4c7b00e4910dd0beaf7ff961bb1c41859c0abd18cae98488dbe7&o=&hp=1,https://www.booking.com/hotel/dm/secret-bay.html,685,1024,booking.com,NA,"Secret Bay, Dominica",ChIJlc6n-SvPFIwRveZ2CFPy-nM
"Secret Bay, Dominica - Hotel Review | Condé Nast Traveler",https://media.cntraveler.com/photos/604fe0bd49557f7c85e41d9f/16:9/w_2560%2Cc_limit/Secret-Bay-Overhead-Edited-2-6-20-Larger.jpg,https://www.cntraveler.com/hotels/dominica/saint-john-parish/secret-bay,1440,2560,cntraveler.com,NA,"Secret Bay, Dominica",ChIJlc6n-SvPFIwRveZ2CFPy-nM
SECRET BAY - Updated 2024 Prices & Hotel Reviews (Dominica/Portsmouth),https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b2/ce/4c/secret-bay.jpg?w=700&h=-1&s=1,https://www.tripadvisor.com/Hotel_Review-g667237-d2104242-Reviews-Secret_Bay-Portsmouth_Saint_John_Parish_Dominica.html,466,700,tripadvisor.com,NA,"Secret Bay, Dominica",ChIJlc6n-SvPFIwRveZ2CFPy-nM
"Secret Bay, Portsmouth (updated prices 2024)",https://cf.bstatic.com/xdata/images/hotel/max1024x768/37174775.jpg?k=866b55acb79659eccee8f7b1fbd98bde3b91acfbfbe874baba039ed03d7161c0&o=&hp=1,https://www.booking.com/hotel/dm/secret-bay.html,680,1024,booking.com,NA,"Secret Bay, Dominica",ChIJlc6n-SvPFIwRveZ2CFPy-nM
SECRET BAY - Updated 2024 Prices & Hotel Reviews (Dominica/Portsmouth),https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/f2/59/03/secret-beach-from-secret.jpg?w=700&h=-1&s=1,https://www.tripadvisor.com/Hotel_Review-g667237-d2104242-Reviews-Secret_Bay-Portsmouth_Saint_John_Parish_Dominica.html,465,700,tripadvisor.com,NA,"Secret Bay, Dominica",ChIJlc6n-SvPFIwRveZ2CFPy-nM
"Secret Bay, Portsmouth (updated prices 2024)",https://cf.bstatic.com/xdata/images/hotel/max1024x768/250213440.jpg?k=2cd7230a18637cd377329d82d887937c94d396ad8d0714baba9f5854b470c9d1&o=&hp=1,https://www.booking.com/hotel/dm/secret-bay.html,683,1024,booking.com,NA,"Secret Bay, Dominica",ChIJlc6n-SvPFIwRveZ2CFPy-nM
Our Readers' Favorite Hotel in the Caribbean Has Private Clifftop ...,https://www.travelandleisure.com/thmb/qHzMvwhzvkcfumTkiZFH-zz3vrU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/secret-bay-dominica-plunge-pool-SECRETBAYWB20-037e8a6ddebc49329e2357b5ef71d49e.jpg,https://www.travelandleisure.com/worlds-best/best-hotel-in-the-caribbean-secret-bay-dominica,1000,1500,travelandleisure.com,NA,"Secret Bay, Dominica",ChIJlc6n-SvPFIwRveZ2CFPy-nM
Secret Bay hotel | Dominica | Smith Hotels,https://images.mrandmrssmith.com/images/767x288/5354094-secret-bay-dominica-dominica.jpg,https://www.mrandmrssmith.com/luxury-hotels/secret-bay,319,850,mrandmrssmith.com,NA,"Secret Bay, Dominica",ChIJlc6n-SvPFIwRveZ2CFPy-nM
"The Caribbean Island of Dominica, Beloved by Adventure Seekers, Is ...",https://www.travelandleisure.com/thmb/q6bUlx_Iw0kNhB0iyePoR6Fcqy8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/secret-bay-villas-DOMINICA0419-39f7ebcb73bd4c579214c5e1ea447a97.jpg,https://www.travelandleisure.com/trip-ideas/voluntourism-hurricane-recovery-secret-bay-dominica,938,1500,travelandleisure.com,NA,"Secret Bay, Dominica",ChIJlc6n-SvPFIwRveZ2CFPy-nM
SECRET BAY - Updated 2024 Prices & Hotel Reviews (Dominica/Portsmouth),https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/24/e8/64/zabuco-villa-living-space.jpg?w=700&h=-1&s=1,https://www.tripadvisor.com/Hotel_Review-g667237-d2104242-Reviews-Secret_Bay-Portsmouth_Saint_John_Parish_Dominica.html,366,700,tripadvisor.com,NA,"Secret Bay, Dominica",ChIJlc6n-SvPFIwRveZ2CFPy-nM
"Finch Bay Galapagos Hotel, Puerto Ayora (updated prices 2024)",https://cf.bstatic.com/xdata/images/hotel/max1024x768/276811513.jpg?k=a16cbffae10e7ce3eae38d345e87349445294fa211ac5dccde66123b33925ab3&o=&hp=1,https://www.booking.com/hotel/ec/finch-bay.html,683,1024,booking.com,NA,"Finch Bay Galápagos Hotel (Galápagos), Ecuador",ChIJRxLey05dqpoRMOAGLSZsesc
FINCH BAY GALAPAGOS HOTEL - Updated 2024 Prices & Reviews ...,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/ef/73/ee/finch-bay-galapagos-hotel.jpg?w=700&h=-1&s=1,https://www.tripadvisor.com/Hotel_Review-g297533-d495654-Reviews-Finch_Bay_Galapagos_Hotel-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html,525,700,tripadvisor.com,NA,"Finch Bay Galápagos Hotel (Galápagos), Ecuador",ChIJRxLey05dqpoRMOAGLSZsesc
"Finch Bay Galapagos Hotel, Puerto Ayora (updated prices 2024)",https://cf.bstatic.com/xdata/images/hotel/max1024x768/243385629.jpg?k=a0ab90b151867c75e6c5e4efa9bbcd8efe2fb0f4be241fc69cafc244e29bc7aa&o=&hp=1,https://www.booking.com/hotel/ec/finch-bay.html,767,1024,booking.com,NA,"Finch Bay Galápagos Hotel (Galápagos), Ecuador",ChIJRxLey05dqpoRMOAGLSZsesc
FINCH BAY GALAPAGOS HOTEL - Updated 2024 Prices & Reviews ...,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/ef/70/02/finch-bay-galapagos-hotel.jpg?w=700&h=-1&s=1,https://www.tripadvisor.com/Hotel_Review-g297533-d495654-Reviews-Finch_Bay_Galapagos_Hotel-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html,467,700,tripadvisor.com,NA,"Finch Bay Galápagos Hotel (Galápagos), Ecuador",ChIJRxLey05dqpoRMOAGLSZsesc
"Finch Bay Galapagos Hotel, Puerto Ayora (updated prices 2024)",https://cf.bstatic.com/xdata/images/hotel/max1024x768/243385542.jpg?k=7ba5906130312cdd57a48fd21d3f2b37b274f46ddc1e4b0865388fe77d9086ba&o=&hp=1,https://www.booking.com/hotel/ec/finch-bay.html,683,1024,booking.com,NA,"Finch Bay Galápagos Hotel (Galápagos), Ecuador",ChIJRxLey05dqpoRMOAGLSZsesc
Finch Bay Galapagos Hotel — Hotel Review | Condé Nast Traveler,"https://media.cntraveler.com/photos/61d2aed064bea5ab28f98997/16:9/w_2560,c_limit/Bedroom2-FinchBayGalapagosHotel-Ecuador-CRHotel.jpg",https://www.cntraveler.com/hotels/gal-pagos-islands/finch-bay-eco-hotel,1151,2047,cntraveler.com,NA,"Finch Bay Galápagos Hotel (Galápagos), Ecuador",ChIJRxLey05dqpoRMOAGLSZsesc
"Finch Bay Galapagos Hotel, Puerto Ayora (updated prices 2024)",https://cf.bstatic.com/xdata/images/hotel/max1024x768/243398591.jpg?k=e83c497e3c35a15e763688f68411926141555c6d4836fa82c2b14e7843567a12&o=&hp=1,https://www.booking.com/hotel/ec/finch-bay.html,683,1024,booking.com,NA,"Finch Bay Galápagos Hotel (Galápagos), Ecuador",ChIJRxLey05dqpoRMOAGLSZsesc
Finch Bay Galapagos Hotel — Hotel Review | Condé Nast Traveler,https://media.cntraveler.com/photos/59e629308d4f736d51415baa/16:9/w_2560%2Cc_limit/Bedroom2-FinchBayGalapagosHotel-Ecuador-CRHotel.jpg,https://www.cntraveler.com/hotels/gal-pagos-islands/finch-bay-eco-hotel,1152,2048,cntraveler.com,NA,"Finch Bay Galápagos Hotel (Galápagos), Ecuador",ChIJRxLey05dqpoRMOAGLSZsesc
"Finch Bay Galapagos Hotel, Puerto Ayora (updated prices 2024)",https://cf.bstatic.com/xdata/images/hotel/max1024x768/243385572.jpg?k=34dfbdd634e7f63460f13eb63fbbb2bb16af3cf0dfc255626a4c41137ce38eb4&o=&hp=1,https://www.booking.com/hotel/ec/finch-bay.en-gb.html,683,1024,booking.com,NA,"Finch Bay Galápagos Hotel (Galápagos), Ecuador",ChIJRxLey05dqpoRMOAGLSZsesc
The Food on the Yaght - Picture of Finch Bay Galapagos Hotel ...,https://media-cdn.tripadvisor.com/media/photo-s/05/b2/c1/06/finch-bay-eco-hotel.jpg,https://www.tripadvisor.com/LocationPhotoDirectLink-g297533-d495654-i28855960-Finch_Bay_Galapagos_Hotel-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html,309,550,tripadvisor.com,NA,"Finch Bay Galápagos Hotel (Galápagos), Ecuador",ChIJRxLey05dqpoRMOAGLSZsesc
The Ultimate Galápagos Islands Travel Guide,https://www.travelandleisure.com/thmb/WzL019sDotA4SIo4bacRrE4j_N0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/galapagos-islands-ecuador-GALAPA1104-d013219debf14369ab5039a4eafb496e.jpg,https://www.travelandleisure.com/trip-ideas/adventure-travel/how-to-travel-to-galapagos-islands,938,1500,travelandleisure.com,NA,"Galápagos Islands, Ecuador",ChIJzQfsO7TZIZARI65d8P5oPvs
Galapagos Islands Cruise Tour: Trips To Galapagos | National ...,https://www.nationalgeographic.com/content/dam/expeditions/destinations/south-america/ocean/Galapagos/galapagos-hero-new.jpg,https://www.nationalgeographic.com/expeditions/destinations/south-america/ocean/galapagos-cruise/,831,1900,nationalgeographic.com,NA,"Galápagos Islands, Ecuador",ChIJzQfsO7TZIZARI65d8P5oPvs
The Ultimate Galápagos Islands Travel Guide,https://www.travelandleisure.com/thmb/waC7nEboS_-sffrP8-ppPSnWPV0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-674781548-5c2121a846e0fb00011ebaec.jpg,https://www.travelandleisure.com/trip-ideas/adventure-travel/how-to-travel-to-galapagos-islands,1000,1500,travelandleisure.com,NA,"Galápagos Islands, Ecuador",ChIJzQfsO7TZIZARI65d8P5oPvs
Galápagos Islands Travel Guide | AFAR,https://afar.brightspotcdn.com/dims4/default/e1ae619/2147483647/strip/true/crop/6016x3192+0+412/resize/1440x764!/quality/90/?url=https%3A%2F%2Fk3-prod-afar-media.s3.us-west-2.amazonaws.com%2Fbrightspot%2F11%2Fc0%2F8e1dad92073d142f8731a3779db3%2Foriginal-galapagos-20islands-80903735-fotoliarf-201.jpg,https://www.afar.com/travel-guides/ecuador/galapagos-islands/guide,764,1440,afar.com,NA,"Galápagos Islands, Ecuador",ChIJzQfsO7TZIZARI65d8P5oPvs
Ecuador Vows at COP26 to Create Marine Reserve for Galápagos ...,https://static01.nyt.com/images/2021/11/02/lens/02cop26-briefing-galapagos1/02cop26-briefing-galapagos1-mediumSquareAt3X.jpg,https://www.nytimes.com/2021/11/02/world/americas/cop26-galapagos-islands.html,1800,1800,nytimes.com,NA,"Galápagos Islands, Ecuador",ChIJzQfsO7TZIZARI65d8P5oPvs
First-timer's guide to the Galapagos Islands - Lonely Planet,https://lp-cms-production.imgix.net/image_browser/Gallapagos%20Islands%20-%20first-timers%20guide.jpg,https://www.lonelyplanet.com/articles/first-timers-guide-galapagos-islands,4016,6016,lonelyplanet.com,NA,"Galápagos Islands, Ecuador",ChIJzQfsO7TZIZARI65d8P5oPvs
Galapagos Islands Cruise Tour: Trips To Galapagos | National ...,https://www.nationalgeographic.com/content/dam/expeditions/destinations/south-america/ocean/Galapagos/galapagos-hero-new.jpg.adapt.six-sixty-seven.jpg,https://www.nationalgeographic.com/expeditions/destinations/south-america/ocean/galapagos-cruise/,291,667,nationalgeographic.com,NA,"Galápagos Islands, Ecuador",ChIJzQfsO7TZIZARI65d8P5oPvs
Our Readers' Favorite Islands in Mexico & Central & South America ...,https://www.travelandleisure.com/thmb/QSO832VH8aEkTXPoFcMX450uM_4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/bartolome-island-galapagos-islands-ecuador-lead-CSMISLANDSWB18-d084c10b30ae4917b8cd83cf81d0cfd0.jpg,https://www.travelandleisure.com/worlds-best/islands-in-mexico-south-central-america-2018,938,1500,travelandleisure.com,NA,"Galápagos Islands, Ecuador",ChIJzQfsO7TZIZARI65d8P5oPvs
Ecuador & the Galapagos Islands Travel Guide,https://shop.lonelyplanet.com/cdn/shop/files/9781838697327_IN01.jpg?v=1717067219&width=1500,https://shop.lonelyplanet.com/products/ecuador-the-galapagos-islands,1154,1500,shop.lonelyplanet.com,NA,"Galápagos Islands, Ecuador",ChIJzQfsO7TZIZARI65d8P5oPvs
Our Readers' Favorite Islands in Mexico and Central and South ...,https://www.travelandleisure.com/thmb/AHE7k0CnjzIB2N4ZrKa7I6cagw4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/galapagos-islands-00-MXCASAISLEWB22-9c1f65f379984af3be4d9ab52ed69248.jpg,https://www.travelandleisure.com/worlds-best/best-islands-mexico-central-south-america-2022,1000,1500,travelandleisure.com,NA,"Galápagos Islands, Ecuador",ChIJzQfsO7TZIZARI65d8P5oPvs
"MASHPI LODGE - Updated 2024 Prices & Hotel Reviews (Pacto, Ecuador)",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/2e/34/95/mashpi-lodge.jpg?w=700&h=-1&s=1,https://www.tripadvisor.com/Hotel_Review-g12123013-d3365184-Reviews-Mashpi_Lodge-Pacto_Pichincha_Province.html,467,700,tripadvisor.com,NA,"Mashpi Lodge, Ecuador",ChIJd7Id9nyHKo4RN_3HkslOUNM
"Mashpi Lodge, Pacto (updated prices 2024)",https://cf.bstatic.com/xdata/images/hotel/max1024x768/276812737.jpg?k=c2d414116d722c6b7ef248293451cb0114d1368e67dd8e7c08c914e7bdf6f764&o=&hp=1,https://www.booking.com/hotel/ec/mashpi-lodge.html,575,1024,booking.com,NA,"Mashpi Lodge, Ecuador",ChIJd7Id9nyHKo4RN_3HkslOUNM
"MASHPI LODGE - Updated 2024 Prices & Hotel Reviews (Pacto, Ecuador)",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/f8/72/95/mashpi-lodge-full-view.jpg?w=700&h=-1&s=1,https://www.tripadvisor.com/Hotel_Review-g12123013-d3365184-Reviews-Mashpi_Lodge-Pacto_Pichincha_Province.html,418,700,tripadvisor.com,NA,"Mashpi Lodge, Ecuador",ChIJd7Id9nyHKo4RN_3HkslOUNM
"MASHPI LODGE - Updated 2024 Prices & Hotel Reviews (Pacto, Ecuador)",https://media-cdn.tripadvisor.com/media/photo-s/1c/57/d7/15/mashpi-lodge.jpg,https://www.tripadvisor.com/Hotel_Review-g12123013-d3365184-Reviews-Mashpi_Lodge-Pacto_Pichincha_Province.html,367,550,tripadvisor.com,NA,"Mashpi Lodge, Ecuador",ChIJd7Id9nyHKo4RN_3HkslOUNM
"MASHPI LODGE - Updated 2024 Prices & Hotel Reviews (Pacto, Ecuador)",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/57/d7/15/mashpi-lodge.jpg?w=700&h=-1&s=1,https://www.tripadvisor.com/Hotel_Review-g12123013-d3365184-Reviews-Mashpi_Lodge-Pacto_Pichincha_Province.html,467,700,tripadvisor.com,NA,"Mashpi Lodge, Ecuador",ChIJd7Id9nyHKo4RN_3HkslOUNM
UNESCO World Heritage Status Could Soon Be Given to the Sounds of ...,"https://media.cntraveler.com/photos/624f4f79d51fa56efdef6cf3/16:9/w_3629,h_2041,c_limit/Mashpi%20Lodge_DJI_0448-HDR.jpg",https://www.cntraveler.com/story/unesco-world-heritage-status-could-soon-be-given-to-the-sounds-of-ecuadors-cloud-forest,2041,3629,cntraveler.com,NA,"Mashpi Lodge, Ecuador",ChIJd7Id9nyHKo4RN_3HkslOUNM
"Mashpi Lodge, Pacto (updated prices 2024)",https://cf.bstatic.com/xdata/images/hotel/max1024x768/139971220.jpg?k=42eb2b4dd96d654758ba9c699168e59127cd3d22bed712ab3d977ce865171327&o=&hp=1,https://www.booking.com/hotel/ec/mashpi-lodge.en-gb.html,674,1024,booking.com,NA,"Mashpi Lodge, Ecuador",ChIJd7Id9nyHKo4RN_3HkslOUNM
Mashpi Lodge hotel | Andean Highlands | Smith Hotels,https://images.mrandmrssmith.com/images/828x552/3208464-139489-suite-mashpi-lodge.jpg,https://www.mrandmrssmith.com/luxury-hotels/mashpi-lodge,552,828,mrandmrssmith.com,NA,"Mashpi Lodge, Ecuador",ChIJd7Id9nyHKo4RN_3HkslOUNM
"Mashpi Lodge, Pacto (updated prices 2024)",https://cf.bstatic.com/xdata/images/hotel/max500/276812737.jpg?k=c2d414116d722c6b7ef248293451cb0114d1368e67dd8e7c08c914e7bdf6f764&o=&hp=1,https://www.booking.com/hotel/ec/mashpi-lodge.en-gb.html,281,500,booking.com,NA,"Mashpi Lodge, Ecuador",ChIJd7Id9nyHKo4RN_3HkslOUNM
Green Hotels: Why Ecuador's New Mashpi Lodge Is Better than the ...,"https://media.cntraveler.com/photos/53d9cb66dcd5888e1459eb40/16:9/w_1280,c_limit/mashpi-lodge-ecuador-terraza.jpg",https://www.cntraveler.com/stories/2012-08-06/green-sustainable-eco-friendly-mashpi-lodge-ecuador-photos,381,508,cntraveler.com,NA,"Mashpi Lodge, Ecuador",ChIJd7Id9nyHKo4RN_3HkslOUNM
2024 (Sharm El Sheikh) Sunrise at Mount Sinai & St. Catherine ...,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-674x446/0f/0a/ab/07.jpg,https://www.tripadvisor.com/AttractionProductReview-g297555-d13436511-Sunrise_at_Mount_Sinai_St_Catherine_monastery_from_Sharm_el_Sheikh-Sharm_El_Sheikh.html,446,669,tripadvisor.com,NA,"Mount Sinai, Egypt",ChIJz8HfMlWFVBQR9-tmpwfR9gg
"Mt Sinai | Sinai, Egypt | Attractions - Lonely Planet",https://lp-cms-production.imgix.net/2019-06/442aa69176f9f4a0432ef380a1f90b02-mt-sinai.jpg?w=1920&h=640&fit=crop&crop=faces%2Cedges&auto=format&q=75,https://www.lonelyplanet.com/egypt/st-katherine-protectorate/attractions/mt-sinai/a/poi-sig/1334165/1295713,640,1920,lonelyplanet.com,NA,"Mount Sinai, Egypt",ChIJz8HfMlWFVBQR9-tmpwfR9gg
"Mount Sinai, Saint Catherine",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/23/2b/6d/caption.jpg?w=1200&h=1200&s=1,https://www.tripadvisor.com/Attraction_Review-g297554-d554874-Reviews-Mount_Sinai-Saint_Catherine_Red_Sea_and_Sinai.html,1125,1200,tripadvisor.com,NA,"Mount Sinai, Egypt",ChIJz8HfMlWFVBQR9-tmpwfR9gg
Egypt: Monks in Lawless Sinai Go Digital to Protect Ancient ...,https://world.time.com/wp-content/uploads/sites/17/2013/07/egypt_monastery_0721.jpg?w=720&h=480&crop=1,https://world.time.com/2013/07/21/monks-in-egypts-lawless-sinai-hope-to-preserve-an-ancient-library/,480,720,orld.time.com,NA,"Mount Sinai, Egypt",ChIJz8HfMlWFVBQR9-tmpwfR9gg
"Mount Sinai, Saint Catherine",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/23/2b/6d/caption.jpg?w=1200&h=-1&s=1,https://www.tripadvisor.com/Attraction_Review-g297554-d554874-Reviews-Mount_Sinai-Saint_Catherine_Red_Sea_and_Sinai.html,675,1200,tripadvisor.com,NA,"Mount Sinai, Egypt",ChIJz8HfMlWFVBQR9-tmpwfR9gg
"2024 (Sharm El Sheikh) Moses, Sinai Mount & St Catherine Monastery ...",https://media-cdn.tripadvisor.com/media/attractions-splice-spp-674x446/10/a7/ed/92.jpg,https://www.tripadvisor.com/AttractionProductReview-g297555-d26613546-Moses_Sinai_Mount_St_Catherine_Monastery_Tour_from_Sharm-Sharm_El_Sheikh_South_Sin.html,446,669,tripadvisor.com,NA,"Mount Sinai, Egypt",ChIJz8HfMlWFVBQR9-tmpwfR9gg
"Mount Sinai, Saint Catherine",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/b7/3b/ff/caption.jpg?w=300&h=300&s=1,https://www.tripadvisor.com/Attraction_Review-g297554-d554874-Reviews-Mount_Sinai-Saint_Catherine_Red_Sea_and_Sinai.html,300,300,tripadvisor.com,NA,"Mount Sinai, Egypt",ChIJz8HfMlWFVBQR9-tmpwfR9gg
Jihadi Fight in Egypt's North Sinai Damages South's Tourist Trade ...,https://world.time.com/wp-content/uploads/sites/17/2013/11/h_50201679-1-copy.jpg?w=720&h=480&crop=1,https://world.time.com/2013/11/08/in-egypt-a-distant-war-keeps-tourists-away-from-south-sinai/,480,720,orld.time.com,NA,"Mount Sinai, Egypt",ChIJz8HfMlWFVBQR9-tmpwfR9gg
"Steps of Repentance | Sinai, Egypt | Attractions - Lonely Planet",https://lp-cms-production.imgix.net/2019-06/442aa69176f9f4a0432ef380a1f90b02-mt-sinai.jpg?fit=crop&ar=1%3A1&w=1200&auto=format&q=75,https://www.lonelyplanet.com/egypt/st-katherine-protectorate/attractions/steps-of-repentance/a/poi-sig/1500151/1295713,1200,1200,lonelyplanet.com,NA,"Mount Sinai, Egypt",ChIJz8HfMlWFVBQR9-tmpwfR9gg
Egypt: Monks in Lawless Sinai Go Digital to Protect Ancient ...,https://world.time.com/wp-content/uploads/sites/17/2013/07/egypt_monastery_0721.jpg?w=480&h=320&crop=1,https://world.time.com/2013/07/21/monks-in-egypts-lawless-sinai-hope-to-preserve-an-ancient-library/,320,480,orld.time.com,NA,"Mount Sinai, Egypt",ChIJz8HfMlWFVBQR9-tmpwfR9gg
What are the Pyramids of Giza—and who built them?,https://i.natgeofe.com/n/535f3cba-f8bb-4df2-b0c5-aaca16e9ff31/giza-plateau-pyramids.jpg,https://www.nationalgeographic.com/history/article/giza-pyramids,2048,3072,nationalgeographic.com,NA,"Pyramids of Giza, Egypt",ChIJGymPrIdFWBQRJCSloj8vDIE
Getting to know the Pyramids of Giza - Lonely Planet,https://lp-cms-production.imgix.net/2020-11/GettyRF_1085205362.jpg?w=1440&h=810&fit=crop&auto=format&q=75,https://www.lonelyplanet.com/articles/visiting-pyramids-giza-guide-history-facts,810,1440,lonelyplanet.com,NA,"Pyramids of Giza, Egypt",ChIJGymPrIdFWBQRJCSloj8vDIE
Secrets of the Great Pyramids of Giza,https://www.travelandleisure.com/thmb/U6Ts4f8fanbARIPQO9pEGzd8icA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/giza-pyramid-EGYPTSECRETS1016-617b2b1b23dd4fd38bc9f365af7235ab.jpg,https://www.travelandleisure.com/attractions/secrets-pyramids-giza,938,1500,travelandleisure.com,NA,"Pyramids of Giza, Egypt",ChIJGymPrIdFWBQRJCSloj8vDIE
What are the Pyramids of Giza—and who built them?,https://i.natgeofe.com/n/535f3cba-f8bb-4df2-b0c5-aaca16e9ff31/giza-plateau-pyramids.jpg?w=2560&h=1706,https://www.nationalgeographic.com/history/article/giza-pyramids,1706,2560,nationalgeographic.com,NA,"Pyramids of Giza, Egypt",ChIJGymPrIdFWBQRJCSloj8vDIE
Getting to know the Pyramids of Giza - Lonely Planet,https://lp-cms-production.imgix.net/2020-11/GettyRF_1085205362.jpg,https://www.lonelyplanet.com/articles/visiting-pyramids-giza-guide-history-facts,5329,7994,lonelyplanet.com,NA,"Pyramids of Giza, Egypt",ChIJGymPrIdFWBQRJCSloj8vDIE
What are the Pyramids of Giza—and who built them?,https://i.natgeofe.com/n/535f3cba-f8bb-4df2-b0c5-aaca16e9ff31/giza-plateau-pyramids_square.jpg,https://www.nationalgeographic.com/history/article/giza-pyramids,3072,3072,nationalgeographic.com,NA,"Pyramids of Giza, Egypt",ChIJGymPrIdFWBQRJCSloj8vDIE
"Great Pyramid of Khufu | Giza, Cairo | Attractions - Lonely Planet",https://lp-cms-production.imgix.net/2023-07/shutterstockRF223136971.jpg?w=1920&h=640&fit=crop&crop=faces%2Cedges&auto=format&q=75,https://www.lonelyplanet.com/egypt/cairo/giza-pyramids/attractions/great-pyramid-of-khufu/a/poi-sig/406308/1342174,640,1920,lonelyplanet.com,NA,"Pyramids of Giza, Egypt",ChIJGymPrIdFWBQRJCSloj8vDIE
What are the Pyramids of Giza—and who built them?,https://i.natgeofe.com/n/535f3cba-f8bb-4df2-b0c5-aaca16e9ff31/giza-plateau-pyramids_3x4.jpg,https://www.nationalgeographic.com/history/article/giza-pyramids,3072,2305,nationalgeographic.com,NA,"Pyramids of Giza, Egypt",ChIJGymPrIdFWBQRJCSloj8vDIE
What's Inside the Secret Chambers in the Pyramids of Giza | Travel ...,https://discovery.sndimg.com/content/dam/images/discovery/fullset/2022/10/Curiosity%20pyramids%20of%20giza%20GettyImages-1085205362.jpg.rend.hgtvcom.1280.720.suffix/1665772906478.jpeg,https://www.discovery.com/exploration/pyramids-of-giza,720,1280,discovery.com,NA,"Pyramids of Giza, Egypt",ChIJGymPrIdFWBQRJCSloj8vDIE
What are the Pyramids of Giza—and who built them?,https://i.natgeofe.com/n/1168fae2-7272-44b9-b66e-e0401b1d155a/NationalGeographic_682209_square.jpg,https://www.nationalgeographic.com/history/article/giza-pyramids,3072,3072,nationalgeographic.com,NA,"Pyramids of Giza, Egypt",ChIJGymPrIdFWBQRJCSloj8vDIE
